0.026,12699
0.826,79
0.521,544
0.054,8682
-0.83,4759
0.103,1731
0.327,2719
0.083,24917
-0.60,7472
0.079,1389
0.042,3283
-0.64,32888
-0.61,11773
0.584,1523
0.748,360
0.1,1476
0.074,5140
-0.04,18885
-0.81,8461
0.161,782
0.571,4687
-0.79,3718
-0.86,49553
0.321,902
0.091,1252
0.047,1787
-0.03,31769
-0.07,6927
-0.59,6985
0.025,7478
0.664,1064
0.156,580
-0.53,5572
0.641,1439
0.568,1337
-0.56,9048
-0.55,7995
0.655,5107
0.607,1830
0.043,13773
0.819,4331
0.549,5219
0.061,2221
0.577,4772
-0.96,112
0.049,3611
0.858,444
0.554,3323
0.532,581
-0.69,1800
-0.63,4842
-0.67,2853
0.866,2566
0.26,1913
-0.02,19662
0.695,26
-0.20,4565
-0.78,7705
0.039,3538
-0.51,6763
0.323,2032
0.298,3576
-0.75,4040
-0.30,763
0.534,793
0.613,3264
0.122,2025
0.245,243
-0.05,9467
-0.31,2781
-0.72,4888
0.098,1437
-0.52,10045
0.164,594
0.089,3469
0.059,1175
0.045,1627
-0.58,9760
0.853,697
-0.82,3046
0.59,1428
-0.87,4583
0.875,1259
0.536,1458
0.084,6808
0.07,2001
0.044,8063
-0.92,2866
-0.06,12129
0.542,5030
-0.22,2077
0.564,3410
0.033,5619
0.643,954
0.822,544
0.773,1827
0.579,998
-0.77,3204
0.027,8343
0.603,1770
0.868,406
-0.54,6013
0.031,5379
-0.65,2394
0.66,840
0.147,1340
-0.29,2184
0.658,489
0.566,1204
0.275,700
0.396,1279
-0.80,8561
0.14,261
0.113,2356
-0.26,1376
0.797,1195
0.606,4082
0.055,3363
0.092,925
0.722,345
0.324,381
-0.68,3631
0.136,548
0.596,977
0.123,3514
0.573,786
0.561,2937
0.905,1237
0.023,6193
0.644,384
0.611,336
0.069,2782
-0.09,3938
0.153,1279
0.741,1316
-0.57,9864
0.071,2486
0.304,342
0.064,1021
0.077,5520
0.052,2810
0.317,2071
0.486,1850
0.134,249
0.094,1955
0.726,1314
0.919,288
0.383,225
0.548,197
0.645,2303
-0.19,625
0.04,2795
0.749,258
0.487,3201
-0.76,3848
0.05,6006
-0.13,2670
0.139,459
0.283,48
0.491,2853
0.763,85
0.751,1936
0.597,902
0.024,2497
0.081,977
0.184,423
0.036,5264
0.058,3816
0.572,1190
0.035,4452
0.115,739
0.762,1527
0.887,186
-0.66,4347
-0.62,3666
0.615,2854
0.048,3767
0.769,397
0.062,3662
0.652,164
0.176,133
-0.73,6560
0.125,2466
0.57,915
0.879,1561
0.477,2253
0.051,1831
0.553,4411
0.761,458
0.078,807
-0.11,5040
0.678,875
0.129,1875
0.329,124
0.296,1305
0.523,1493
0.072,1922
-0.10,5229
0.79,3210
0.733,1459
0.029,3770
0.84,571
0.085,1358
0.479,281
0.028,1512
0.041,3602
0.583,1586
0.578,1257
0.847,195
-0.16,358
0.034,4090
-0.14,1162
0.535,579
0.093,2147
0.581,477
0.057,2503
0.614,575
0.09,1212
0.595,4181
-0.89,1133
0.065,1985
0.053,2538
0.488,454
-0.43,1396
0.539,547
0.552,494
0.861,1026
0.557,909
0.313,1661
0.037,2590
0.099,2407
0.525,1339
0.717,236
0.148,2291
0.377,453
0.642,1234
0.67,301
0.778,781
0.105,2171
-0.49,2582
0.068,2105
0.509,2660
0.111,2299
0.505,1052
0.58,2221
0.08,972
0.563,934
0.073,1028
0.541,5432
0.483,580
0.461,151
0.628,1565
0.582,2286
0.569,1807
0.576,1510
0.725,827
0.654,593
0.794,175
0.135,726
-0.84,2054
0.899,525
-0.74,5540
0.06,866
0.594,869
0.609,760
0.788,473
0.591,533
0.519,2566
0.095,845
0.056,3656
0.56,1753
0.685,789
0.357,1281
0.604,1406
-0.7,1274
0.179,107
0.638,273
0.551,520
0.117,951
0.279,500
0.636,1673
-0.71,3784
0.046,1818
0.499,825
0.587,2471
-0.39,137
0.032,5660
0.556,1165
-0.08,3772
0.621,1379
0.674,213
0.332,1033
0.328,698
0.921,409
0.598,3063
-0.35,91
0.545,361
0.03,2045
0.801,1301
0.723,351
0.662,543
0.116,1685
0.522,953
0.527,773
-0.33,1115
0.547,2931
0.836,125
0.121,577
0.833,715
0.62,2085
-0.50,3089
0.196,818
0.823,747
0.625,1114
0.513,1804
0.127,307
-0.85,3954
0.624,1762
0.648,578
0.538,1236
0.102,2537
0.087,1473
0.745,1196
0.038,2729
0.075,1336
-0.37,337
0.154,493
0.063,2450
0.91,169
-0.40,205
0.803,2446
0.873,87
0.586,1332
0.635,355
0.743,1035
0.61,519
0.839,79
0.688,1280
0.709,356
-0.28,1143
-0.25,1187
0.067,1326
0.312,1142
-0.15,580
0.54,922
0.559,910
0.316,408
0.082,2306
-0.32,489
0.504,358
0.143,750
0.508,809
0.266,267
0.796,376
0.29,193
0.149,2323
0.106,720
0.449,267
0.562,1203
0.318,456
-0.47,158
0.531,461
0.41,159
0.592,514
0.11,569
0.096,878
0.451,154
0.732,571
0.086,1025
0.878,734
0.145,66
0.867,245
0.789,485
0.109,939
-0.12,2055
0.518,388
-0.48,1084
0.38,528
0.656,356
0.274,117
0.759,818
0.729,172
0.066,737
0.567,786
0.672,418
-0.41,855
0.137,1098
0.097,1264
0.162,139
0.108,617
0.619,1914
-0.88,2089
0.946,656
0.657,3677
0.786,307
0.906,117
0.088,559
0.622,448
0.844,190
0.752,431
0.83,310
-0.91,721
0.167,530
0.575,775
0.194,110
0.713,373
-0.27,1078
0.512,446
0.896,34
0.233,49
0.155,595
0.216,222
0.857,751
0.78,148
0.917,191
0.719,285
0.119,862
0.3,987
-0.24,190
-0.1,269
0.466,47
0.234,183
-0.38,420
0.497,279
0.181,106
0.764,445
0.555,680
0.601,634
0.846,286
0.558,1082
-0.17,249
0.782,1125
0.51,272
0.355,2446
0.114,366
0.118,534
0.076,1165
0.413,161
0.112,529
0.88,167
0.495,177
0.269,591
0.767,1120
0.72,484
0.469,137
0.227,135
0.589,1063
0.53,1155
0.742,726
0.141,64
0.49,228
0.021,489
0.757,292
0.647,153
0.892,399
0.864,1114
0.701,210
0.546,1218
0.516,256
0.937,192
0.924,374
0.602,166
0.785,57
0.943,116
0.107,857
0.341,379
-0.21,116
0.292,875
0.158,230
0.77,209
0.75,45
0.871,550
0.772,134
0.626,967
0.746,511
0.142,1294
0.471,664
0.484,501
0.799,893
0.517,616
0.618,211
0.812,105
-0.95,377
0.802,554
0.25,1031
0.207,138
0.237,977
0.885,70
0.439,241
0.326,1358
0.756,170
0.646,982
0.623,678
0.104,1122
0.175,400
0.653,416
0.284,80
0.793,164
-0.34,187
-0.18,273
0.631,2397
0.412,8
0.933,587
0.223,1204
0.278,759
0.747,150
0.228,917
0.739,167
-0.5,137
0.679,203
0.294,575
-0.70,753
0.639,560
0.912,98
0.32,172
0.632,735
0.616,239
-0.6,623
0.165,27
0.675,323
0.533,488
0.68,135
-0.23,294
0.687,57
0.481,96
0.152,174
0.333,167
0.2,419
0.314,559
0.574,718
0.101,574
0.806,159
0.258,547
0.259,134
-0.98,4
0.31,298
0.6,337
0.704,35
0.301,63
0.268,547
0.95,33
0.689,565
0.82,112
0.659,305
0.588,864
0.768,132
0.86,316
0.881,164
0.728,1246
0.805,735
0.939,23
0.238,172
0.661,184
-0.36,373
0.676,331
0.494,520
0.605,420
0.537,602
0.593,214
0.712,739
-0.90,838
0.9,284
0.863,237
0.627,699
0.138,417
0.825,469
0.151,881
0.262,210
0.923,354
0.52,174
0.201,43
0.883,39
0.02,271
0.865,37
0.514,305
0.358,284
0.482,173
-0.2,192
0.529,211
0.608,459
0.376,13
0.755,596
0.276,122
0.492,163
0.16,60
0.297,389
0.829,100
0.707,98
0.64,355
0.188,208
0.444,218
0.55,341
0.157,214
-0.93,372
0.855,265
0.191,82
0.585,636
-0.42,95
0.018,228
0.515,167
0.254,26
0.783,97
0.666,34
0.765,133
0.87,91
0.629,136
0.669,281
0.306,241
0.69,73
0.777,63
0.63,726
0.837,177
0.673,70
0.565,595
0.501,92
0.909,168
0.236,36
0.299,218
0.843,110
0.131,191
0.686,298
0.172,69
0.4,357
0.48,262
0.718,58
0.17,251
0.798,125
0.252,94
0.791,338
-0.44,144
0.758,495
0.81,144
0.73,110
0.166,288
0.247,221
0.528,109
0.8,108
0.692,56
0.249,9
0.633,89
0.818,199
0.544,590
0.677,63
0.287,9
0.506,436
0.308,56
0.651,41
0.821,120
0.824,241
0.261,77
0.931,8
0.163,179
0.526,229
0.27,22
0.698,435
0.781,246
0.235,158
0.475,101
0.612,117
0.814,132
0.807,87
0.76,82
0.133,543
0.731,45
0.842,188
0.738,11
0.827,102
0.271,47
0.489,92
0.199,215
0.478,79
0.281,145
0.263,58
0.33,125
0.12,846
0.168,47
-0.4,38
0.776,75
0.255,188
-0.9,210
0.344,66
0.285,139
0.671,180
-0.97,247
0.256,24
0.243,55
0.493,226
0.942,173
0.186,38
0.496,173
0.792,493
0.511,109
0.421,146
0.737,113
0.144,193
0.852,143
0.817,157
0.124,115
0.132,166
0.5,105
0.795,121
0.387,23
0.74,165
0.841,118
0.13,148
0.244,79
0.708,139
0.681,159
0.714,116
0.849,65
0.834,162
0.649,39
0.702,37
0.543,148
0.022,86
0.447,27
0.715,152
0.753,65
0.724,39
0.434,37
0.193,34
0.928,81
0.901,90
0.85,51
0.904,46
0.372,64
0.331,83
0.178,91
0.721,47
0.811,53
0.735,102
0.389,33
0.353,367
0.697,45
0.217,103
0.911,17
0.503,95
0.221,8
0.315,83
0.65,115
0.779,60
0.775,20
0.813,31
0.856,138
0.455,121
0.667,19
0.322,201
0.15,48
0.293,197
0.187,48
-0.94,209
0.634,71
0.891,39
0.828,52
0.385,142
0.23,8
0.617,257
0.445,55
0.784,271
0.462,93
0.92,69
0.435,18
0.498,71
0.248,52
0.889,25
0.502,88
-0.46,8
0.771,63
0.831,17
0.599,123
0.401,114
0.441,30
0.468,14
0.754,37
-0.8,100
0.922,28
0.816,27
0.804,7
0.295,19
0.838,6
0.766,90
0.637,41
0.239,21
0.945,29
0.21,40
0.408,3
0.288,47
0.845,16
0.19,23
0.169,55
0.894,76
0.42,2
0.787,12
0.403,1
0.89,61
0.848,14
0.693,5
0.476,38
0.727,19
-0.3,23
0.373,2
0.925,4
0.71,135
0.869,24
0.425,49
0.705,46
0.46,24
0.185,30
0.311,27
0.711,29
0.267,27
0.815,39
0.019,20
0.437,3
0.467,39
0.418,22
0.393,12
0.916,7
0.433,11
0.893,41
0.734,13
0.694,55
0.663,27
0.941,60
0.214,82
0.289,122
0.388,38
0.744,51
0.835,103
0.195,20
0.903,70
0.209,1
0.886,16
0.862,30
0.474,10
0.473,92
-0.45,57
0.918,4
0.736,31
0.859,8
0.173,8
0.253,3
0.305,28
0.808,18
0.935,8
0.126,38
0.898,1
0.356,26
0.454,20
0.809,47
0.225,4
0.774,5
0.703,15
0.339,15
0.189,34
0.851,64
0.926,1
0.369,1
0.379,1
0.427,9
0.665,47
0.438,23
0.374,8
0.872,14
0.7,36
0.277,31
0.507,14
0.668,3
0.251,15
0.699,34
0.337,24
0.226,50
0.224,48
0.319,12
0.682,3
0.716,23
0.197,2
0.932,16
0.696,9
0.419,2
0.128,45
0.913,21
0.929,7
0.446,17
0.309,29
0.524,24
0.423,4
0.409,4
0.386,12
0.443,4
0.956,7
0.18,9
0.364,11
0.272,28
0.902,5
0.146,7
0.399,19
0.24,10
0.876,33
0.448,10
0.882,7
0.927,9
0.895,10
0.854,9
0.286,11
0.159,1
0.947,4
0.936,3
0.683,8
0.202,6
0.232,2
0.407,19
0.706,14
0.877,6
0.222,3
0.391,3
0.354,1
0.907,13
0.384,2
0.442,11
0.334,3
0.28,2
0.832,4
0.897,7
0.398,7
0.406,1
0.453,2
0.436,3
0.39,1
0.958,3
0.381,1
0.213,1
